Ensembl	pval	protein
ENSP00000260102	1	9606.ENSP00000260102
ENSP00000341657	1	9606.ENSP00000341657
ENSP00000238892	1	9606.ENSP00000238892
ENSP00000256151	1	9606.ENSP00000256151
ENSP00000358272	1	9606.ENSP00000358272
ENSP00000261875	1	9606.ENSP00000261875
ENSP00000450749	1	9606.ENSP00000450749
ENSP00000293777	1	9606.ENSP00000293777
ENSP00000362507	1	9606.ENSP00000362507
ENSP00000375678	1	9606.ENSP00000375678
ENSP00000245046	1	9606.ENSP00000245046
ENSP00000423673	1	9606.ENSP00000423673
ENSP00000379503	1	9606.ENSP00000379503
ENSP00000423399	1	9606.ENSP00000423399
ENSP00000386738	1	9606.ENSP00000386738
ENSP00000265727	1	9606.ENSP00000265727
ENSP00000162391	1	9606.ENSP00000162391
ENSP00000345656	1	9606.ENSP00000345656
ENSP00000273320	1	9606.ENSP00000273320
ENSP00000483424	1	9606.ENSP00000483424
ENSP00000362352	1	9606.ENSP00000362352
ENSP00000225969	1	9606.ENSP00000225969
ENSP00000334844	1	9606.ENSP00000334844
ENSP00000471536	1	9606.ENSP00000471536
ENSP00000475727	1	9606.ENSP00000475727
ENSP00000306906	1	9606.ENSP00000306906
ENSP00000485698	1	9606.ENSP00000485698
ENSP00000451188	1	9606.ENSP00000451188
ENSP00000374562	1	9606.ENSP00000374562
ENSP00000326869	1	9606.ENSP00000326869
ENSP00000444561	1	9606.ENSP00000444561
ENSP00000466047	1	9606.ENSP00000466047
ENSP00000356301	1	9606.ENSP00000356301
ENSP00000351214	1	9606.ENSP00000351214
ENSP00000394791	1	9606.ENSP00000394791
ENSP00000390475	1	9606.ENSP00000390475
ENSP00000386862	1	9606.ENSP00000386862
ENSP00000289707	1	9606.ENSP00000289707
ENSP00000349116	1	9606.ENSP00000349116
ENSP00000276943	1	9606.ENSP00000276943
ENSP00000328269	1	9606.ENSP00000328269
ENSP00000203556	1	9606.ENSP00000203556
ENSP00000298527	1	9606.ENSP00000298527
ENSP00000356632	1	9606.ENSP00000356632
ENSP00000272322	1	9606.ENSP00000272322
ENSP00000257724	1	9606.ENSP00000257724
ENSP00000331111	1	9606.ENSP00000331111
ENSP00000256001	1	9606.ENSP00000256001
ENSP00000216471	1	9606.ENSP00000216471
ENSP00000365692	1	9606.ENSP00000365692
ENSP00000264555	1	9606.ENSP00000264555
ENSP00000307858	1	9606.ENSP00000307858
ENSP00000449960	1	9606.ENSP00000449960
ENSP00000357342	1	9606.ENSP00000357342
ENSP00000354623	1	9606.ENSP00000354623
ENSP00000335615	1	9606.ENSP00000335615
ENSP00000383851	1	9606.ENSP00000383851
ENSP00000264935	1	9606.ENSP00000264935
ENSP00000360431	1	9606.ENSP00000360431
ENSP00000356849	1	9606.ENSP00000356849
ENSP00000352614	1	9606.ENSP00000352614
ENSP00000374507	1	9606.ENSP00000374507
ENSP00000458355	1	9606.ENSP00000458355
ENSP00000481862	1	9606.ENSP00000481862
ENSP00000273859	1	9606.ENSP00000273859
ENSP00000367069	1	9606.ENSP00000367069
ENSP00000248668	1	9606.ENSP00000248668
ENSP00000220509	1	9606.ENSP00000220509
ENSP00000413660	1	9606.ENSP00000413660
ENSP00000364585	1	9606.ENSP00000364585
ENSP00000256858	1	9606.ENSP00000256858
ENSP00000301180	1	9606.ENSP00000301180
ENSP00000364526	1	9606.ENSP00000364526
ENSP00000386049	1	9606.ENSP00000386049
ENSP00000264313	1	9606.ENSP00000264313
ENSP00000432695	1	9606.ENSP00000432695
ENSP00000441214	1	9606.ENSP00000441214
ENSP00000264433	1	9606.ENSP00000264433
ENSP00000462154	1	9606.ENSP00000462154
ENSP00000389588	1	9606.ENSP00000389588
ENSP00000357748	1	9606.ENSP00000357748
ENSP00000377867	1	9606.ENSP00000377867
ENSP00000361917	1	9606.ENSP00000361917
ENSP00000253410	1	9606.ENSP00000253410
ENSP00000480707	1	9606.ENSP00000480707
ENSP00000225941	1	9606.ENSP00000225941
ENSP00000376899	1	9606.ENSP00000376899
ENSP00000271277	1	9606.ENSP00000271277
ENSP00000409964	1	9606.ENSP00000409964
ENSP00000356057	1	9606.ENSP00000356057
ENSP00000305721	1	9606.ENSP00000305721
ENSP00000392028	1	9606.ENSP00000392028
ENSP00000233099	1	9606.ENSP00000233099
ENSP00000410768	1	9606.ENSP00000410768
ENSP00000401514	1	9606.ENSP00000401514
ENSP00000256339	1	9606.ENSP00000256339
ENSP00000247986	1	9606.ENSP00000247986
ENSP00000360817	1	9606.ENSP00000360817
ENSP00000035307	1	9606.ENSP00000035307
ENSP00000311257	1	9606.ENSP00000311257
ENSP00000260283	1	9606.ENSP00000260283
ENSP00000299237	1	9606.ENSP00000299237
ENSP00000265742	1	9606.ENSP00000265742
ENSP00000352314	1	9606.ENSP00000352314
ENSP00000403208	1	9606.ENSP00000403208
ENSP00000273963	1	9606.ENSP00000273963
ENSP00000312778	1	9606.ENSP00000312778
ENSP00000431876	1	9606.ENSP00000431876
ENSP00000298875	1	9606.ENSP00000298875
ENSP00000357073	1	9606.ENSP00000357073
ENSP00000351933	1	9606.ENSP00000351933
ENSP00000377954	1	9606.ENSP00000377954
ENSP00000310472	1	9606.ENSP00000310472
ENSP00000309548	1	9606.ENSP00000309548
ENSP00000403465	1	9606.ENSP00000403465
ENSP00000281741	1	9606.ENSP00000281741
ENSP00000413929	1	9606.ENSP00000413929
ENSP00000316950	1	9606.ENSP00000316950
ENSP00000370671	1	9606.ENSP00000370671
ENSP00000263791	1	9606.ENSP00000263791
ENSP00000294484	1	9606.ENSP00000294484
ENSP00000314444	1	9606.ENSP00000314444
ENSP00000386921	1	9606.ENSP00000386921
ENSP00000271636	1	9606.ENSP00000271636
ENSP00000392660	1	9606.ENSP00000392660
ENSP00000418735	1	9606.ENSP00000418735
ENSP00000265271	1	9606.ENSP00000265271
ENSP00000396749	1	9606.ENSP00000396749
ENSP00000419803	1	9606.ENSP00000419803
ENSP00000371994	1	9606.ENSP00000371994
ENSP00000260983	1	9606.ENSP00000260983
ENSP00000350032	1	9606.ENSP00000350032
ENSP00000459943	1	9606.ENSP00000459943
ENSP00000338629	1	9606.ENSP00000338629
ENSP00000494360	1	9606.ENSP00000494360
ENSP00000270708	1	9606.ENSP00000270708
ENSP00000385887	1	9606.ENSP00000385887
ENSP00000340088	1	9606.ENSP00000340088
ENSP00000454038	1	9606.ENSP00000454038
ENSP00000377384	1	9606.ENSP00000377384
ENSP00000406541	1	9606.ENSP00000406541
ENSP00000433847	1	9606.ENSP00000433847
ENSP00000305810	1	9606.ENSP00000305810
ENSP00000357384	1	9606.ENSP00000357384
ENSP00000284202	1	9606.ENSP00000284202
ENSP00000354206	1	9606.ENSP00000354206
ENSP00000348455	1	9606.ENSP00000348455
ENSP00000249861	1	9606.ENSP00000249861
ENSP00000252934	1	9606.ENSP00000252934
ENSP00000256429	1	9606.ENSP00000256429
ENSP00000362340	1	9606.ENSP00000362340
ENSP00000384421	1	9606.ENSP00000384421
ENSP00000302630	1	9606.ENSP00000302630
ENSP00000365318	1	9606.ENSP00000365318
ENSP00000393313	1	9606.ENSP00000393313
ENSP00000328547	1	9606.ENSP00000328547
ENSP00000393392	1	9606.ENSP00000393392
ENSP00000359444	1	9606.ENSP00000359444
ENSP00000257789	1	9606.ENSP00000257789
ENSP00000309338	1	9606.ENSP00000309338
ENSP00000270225	1	9606.ENSP00000270225
ENSP00000384625	1	9606.ENSP00000384625
ENSP00000402346	1	9606.ENSP00000402346
ENSP00000273480	1	9606.ENSP00000273480
ENSP00000357869	1	9606.ENSP00000357869
ENSP00000307513	1	9606.ENSP00000307513
ENSP00000341243	1	9606.ENSP00000341243
ENSP00000356562	1	9606.ENSP00000356562
ENSP00000366032	1	9606.ENSP00000366032
ENSP00000442478	1	9606.ENSP00000442478
ENSP00000360021	1	9606.ENSP00000360021
ENSP00000356630	1	9606.ENSP00000356630
ENSP00000310688	1	9606.ENSP00000310688
ENSP00000402510	1	9606.ENSP00000402510
ENSP00000337393	1	9606.ENSP00000337393
ENSP00000412326	1	9606.ENSP00000412326
ENSP00000340896	1	9606.ENSP00000340896
ENSP00000343339	1	9606.ENSP00000343339
ENSP00000255389	1	9606.ENSP00000255389
ENSP00000347717	1	9606.ENSP00000347717
ENSP00000481096	1	9606.ENSP00000481096
ENSP00000262138	1	9606.ENSP00000262138
ENSP00000486109	1	9606.ENSP00000486109
ENSP00000365804	1	9606.ENSP00000365804
ENSP00000320885	1	9606.ENSP00000320885
ENSP00000433112	1	9606.ENSP00000433112
ENSP00000357348	1	9606.ENSP00000357348
ENSP00000314441	1	9606.ENSP00000314441
ENSP00000386289	1	9606.ENSP00000386289
ENSP00000480853	1	9606.ENSP00000480853
ENSP00000248342	1	9606.ENSP00000248342
ENSP00000359131	1	9606.ENSP00000359131
ENSP00000313432	1	9606.ENSP00000313432
ENSP00000217131	1	9606.ENSP00000217131
ENSP00000360811	1	9606.ENSP00000360811
ENSP00000264001	1	9606.ENSP00000264001
ENSP00000308413	1	9606.ENSP00000308413
ENSP00000249356	1	9606.ENSP00000249356
ENSP00000414398	1	9606.ENSP00000414398
ENSP00000366233	1	9606.ENSP00000366233
ENSP00000324956	1	9606.ENSP00000324956
ENSP00000356696	1	9606.ENSP00000356696
ENSP00000246548	1	9606.ENSP00000246548
ENSP00000241436	1	9606.ENSP00000241436
ENSP00000320434	1	9606.ENSP00000320434
ENSP00000335074	1	9606.ENSP00000335074
ENSP00000259963	1	9606.ENSP00000259963
ENSP00000265728	1	9606.ENSP00000265728
ENSP00000331310	1	9606.ENSP00000331310
ENSP00000436679	1	9606.ENSP00000436679
ENSP00000337053	1	9606.ENSP00000337053
ENSP00000222462	1	9606.ENSP00000222462
ENSP00000029410	1	9606.ENSP00000029410
ENSP00000362807	1	9606.ENSP00000362807
ENSP00000498807	1	9606.ENSP00000498807
ENSP00000479904	1	9606.ENSP00000479904
ENSP00000446039	1	9606.ENSP00000446039
ENSP00000498190	1	9606.ENSP00000498190
ENSP00000461324	1	9606.ENSP00000461324
ENSP00000473047	1	9606.ENSP00000473047
ENSP00000306459	1	9606.ENSP00000306459
ENSP00000359643	1	9606.ENSP00000359643
ENSP00000328182	1	9606.ENSP00000328182
ENSP00000364126	1	9606.ENSP00000364126
ENSP00000258428	1	9606.ENSP00000258428
ENSP00000339314	1	9606.ENSP00000339314
ENSP00000467286	1	9606.ENSP00000467286
ENSP00000451945	1	9606.ENSP00000451945
ENSP00000403768	1	9606.ENSP00000403768
ENSP00000223398	1	9606.ENSP00000223398
ENSP00000338572	1	9606.ENSP00000338572
ENSP00000477841	1	9606.ENSP00000477841
ENSP00000332887	1	9606.ENSP00000332887
ENSP00000344241	1	9606.ENSP00000344241
ENSP00000359799	1	9606.ENSP00000359799
ENSP00000497997	1	9606.ENSP00000497997
ENSP00000319192	1	9606.ENSP00000319192
ENSP00000283882	1	9606.ENSP00000283882
ENSP00000369442	1	9606.ENSP00000369442
ENSP00000262525	1	9606.ENSP00000262525
ENSP00000266000	1	9606.ENSP00000266000
ENSP00000326948	1	9606.ENSP00000326948
ENSP00000450731	1	9606.ENSP00000450731
ENSP00000318916	1	9606.ENSP00000318916
ENSP00000348278	1	9606.ENSP00000348278
ENSP00000346127	1	9606.ENSP00000346127
ENSP00000437464	1	9606.ENSP00000437464
ENSP00000232974	1	9606.ENSP00000232974
ENSP00000292616	1	9606.ENSP00000292616
ENSP00000483386	1	9606.ENSP00000483386
ENSP00000417960	1	9606.ENSP00000417960
ENSP00000430493	1	9606.ENSP00000430493
ENSP00000397394	1	9606.ENSP00000397394
ENSP00000374490	1	9606.ENSP00000374490
ENSP00000363899	1	9606.ENSP00000363899
ENSP00000381429	1	9606.ENSP00000381429
ENSP00000260570	1	9606.ENSP00000260570
ENSP00000223293	1	9606.ENSP00000223293
ENSP00000391739	1	9606.ENSP00000391739
ENSP00000222388	1	9606.ENSP00000222388
ENSP00000356202	1	9606.ENSP00000356202
ENSP00000368637	1	9606.ENSP00000368637
ENSP00000352676	1	9606.ENSP00000352676
ENSP00000481848	1	9606.ENSP00000481848
ENSP00000350937	1	9606.ENSP00000350937
ENSP00000397133	1	9606.ENSP00000397133
ENSP00000287878	1	9606.ENSP00000287878
ENSP00000260383	1	9606.ENSP00000260383
ENSP00000468927	1	9606.ENSP00000468927
ENSP00000265965	1	9606.ENSP00000265965
ENSP00000356233	1	9606.ENSP00000356233
ENSP00000357779	1	9606.ENSP00000357779
ENSP00000265029	1	9606.ENSP00000265029
ENSP00000235521	1	9606.ENSP00000235521
ENSP00000353259	1	9606.ENSP00000353259
ENSP00000250416	1	9606.ENSP00000250416
ENSP00000273317	1	9606.ENSP00000273317
ENSP00000359181	1	9606.ENSP00000359181
ENSP00000357998	1	9606.ENSP00000357998
ENSP00000440832	1	9606.ENSP00000440832
ENSP00000345793	1	9606.ENSP00000345793
ENSP00000352463	1	9606.ENSP00000352463
ENSP00000216106	1	9606.ENSP00000216106
ENSP00000345292	1	9606.ENSP00000345292
ENSP00000352021	1	9606.ENSP00000352021
ENSP00000494051	1	9606.ENSP00000494051
ENSP00000215917	1	9606.ENSP00000215917
ENSP00000340672	1	9606.ENSP00000340672
ENSP00000315630	1	9606.ENSP00000315630
ENSP00000312397	1	9606.ENSP00000312397
ENSP00000337510	1	9606.ENSP00000337510
ENSP00000246912	1	9606.ENSP00000246912
ENSP00000385616	1	9606.ENSP00000385616
ENSP00000401115	1	9606.ENSP00000401115
ENSP00000260443	1	9606.ENSP00000260443
ENSP00000424183	1	9606.ENSP00000424183
ENSP00000360576	1	9606.ENSP00000360576
ENSP00000265343	1	9606.ENSP00000265343
ENSP00000312066	1	9606.ENSP00000312066
ENSP00000348020	1	9606.ENSP00000348020
ENSP00000255977	1	9606.ENSP00000255977
ENSP00000289547	1	9606.ENSP00000289547
ENSP00000319255	1	9606.ENSP00000319255
ENSP00000329967	1	9606.ENSP00000329967
ENSP00000337731	1	9606.ENSP00000337731
ENSP00000391249	1	9606.ENSP00000391249
ENSP00000345195	1	9606.ENSP00000345195
ENSP00000297205	1	9606.ENSP00000297205
ENSP00000483110	1	9606.ENSP00000483110
ENSP00000360764	1	9606.ENSP00000360764
ENSP00000261796	1	9606.ENSP00000261796
ENSP00000379065	1	9606.ENSP00000379065
ENSP00000218230	1	9606.ENSP00000218230
ENSP00000387654	1	9606.ENSP00000387654
ENSP00000331103	1	9606.ENSP00000331103
ENSP00000320378	1	9606.ENSP00000320378
ENSP00000358716	1	9606.ENSP00000358716
ENSP00000302851	1	9606.ENSP00000302851
ENSP00000284984	1	9606.ENSP00000284984
ENSP00000378235	1	9606.ENSP00000378235
ENSP00000225519	1	9606.ENSP00000225519
ENSP00000278243	1	9606.ENSP00000278243
ENSP00000368459	1	9606.ENSP00000368459
ENSP00000371517	1	9606.ENSP00000371517
ENSP00000360635	1	9606.ENSP00000360635
ENSP00000397566	1	9606.ENSP00000397566
ENSP00000361141	1	9606.ENSP00000361141
ENSP00000442563	1	9606.ENSP00000442563
ENSP00000366243	1	9606.ENSP00000366243
ENSP00000383044	1	9606.ENSP00000383044
ENSP00000261340	1	9606.ENSP00000261340
ENSP00000309899	1	9606.ENSP00000309899
ENSP00000368414	1	9606.ENSP00000368414
ENSP00000496422	1	9606.ENSP00000496422
ENSP00000356218	1	9606.ENSP00000356218
ENSP00000005260	1	9606.ENSP00000005260
ENSP00000462116	1	9606.ENSP00000462116
ENSP00000308548	1	9606.ENSP00000308548
ENSP00000479735	1	9606.ENSP00000479735
ENSP00000380888	1	9606.ENSP00000380888
ENSP00000356989	1	9606.ENSP00000356989
ENSP00000442770	1	9606.ENSP00000442770
ENSP00000346112	1	9606.ENSP00000346112
ENSP00000434359	1	9606.ENSP00000434359
ENSP00000319883	1	9606.ENSP00000319883
ENSP00000369192	1	9606.ENSP00000369192
ENSP00000273920	1	9606.ENSP00000273920
ENSP00000368547	1	9606.ENSP00000368547
ENSP00000376652	1	9606.ENSP00000376652
ENSP00000330737	1	9606.ENSP00000330737
ENSP00000429323	1	9606.ENSP00000429323
ENSP00000352522	1	9606.ENSP00000352522
ENSP00000222008	1	9606.ENSP00000222008
ENSP00000255189	1	9606.ENSP00000255189
ENSP00000386992	1	9606.ENSP00000386992
ENSP00000438349	1	9606.ENSP00000438349
ENSP00000310447	1	9606.ENSP00000310447
ENSP00000499569	1	9606.ENSP00000499569
ENSP00000482245	1	9606.ENSP00000482245
ENSP00000222482	1	9606.ENSP00000222482
ENSP00000242257	1	9606.ENSP00000242257
ENSP00000389714	1	9606.ENSP00000389714
ENSP00000235310	1	9606.ENSP00000235310
ENSP00000248901	1	9606.ENSP00000248901
ENSP00000252512	1	9606.ENSP00000252512
ENSP00000312367	1	9606.ENSP00000312367
ENSP00000382021	1	9606.ENSP00000382021
ENSP00000279281	1	9606.ENSP00000279281
ENSP00000325634	1	9606.ENSP00000325634
ENSP00000409318	1	9606.ENSP00000409318
ENSP00000207457	1	9606.ENSP00000207457
ENSP00000500891	1	9606.ENSP00000500891
ENSP00000376534	1	9606.ENSP00000376534
ENSP00000446880	1	9606.ENSP00000446880
ENSP00000342434	1	9606.ENSP00000342434
ENSP00000259881	1	9606.ENSP00000259881
ENSP00000320634	1	9606.ENSP00000320634
ENSP00000335203	1	9606.ENSP00000335203
ENSP00000262096	1	9606.ENSP00000262096
ENSP00000371230	1	9606.ENSP00000371230
ENSP00000272771	1	9606.ENSP00000272771
ENSP00000477352	1	9606.ENSP00000477352
ENSP00000367570	1	9606.ENSP00000367570
ENSP00000364298	1	9606.ENSP00000364298
ENSP00000231368	1	9606.ENSP00000231368
ENSP00000468785	1	9606.ENSP00000468785
ENSP00000216513	1	9606.ENSP00000216513
ENSP00000355279	1	9606.ENSP00000355279
ENSP00000234392	1	9606.ENSP00000234392
ENSP00000377061	1	9606.ENSP00000377061
ENSP00000358739	1	9606.ENSP00000358739
ENSP00000410943	1	9606.ENSP00000410943
ENSP00000338964	1	9606.ENSP00000338964
ENSP00000225276	1	9606.ENSP00000225276
ENSP00000370208	1	9606.ENSP00000370208
ENSP00000348161	1	9606.ENSP00000348161
ENSP00000313921	1	9606.ENSP00000313921
ENSP00000477639	1	9606.ENSP00000477639
ENSP00000386378	1	9606.ENSP00000386378
ENSP00000372361	1	9606.ENSP00000372361
ENSP00000323811	1	9606.ENSP00000323811
ENSP00000315654	1	9606.ENSP00000315654
ENSP00000477973	1	9606.ENSP00000477973
ENSP00000368140	1	9606.ENSP00000368140
ENSP00000368164	1	9606.ENSP00000368164
ENSP00000203001	1	9606.ENSP00000203001
ENSP00000360252	1	9606.ENSP00000360252
ENSP00000356621	1	9606.ENSP00000356621
ENSP00000359819	1	9606.ENSP00000359819
ENSP00000455068	1	9606.ENSP00000455068
ENSP00000455026	1	9606.ENSP00000455026
ENSP00000204679	1	9606.ENSP00000204679
ENSP00000007390	1	9606.ENSP00000007390
ENSP00000354547	1	9606.ENSP00000354547
ENSP00000366702	1	9606.ENSP00000366702
ENSP00000366886	1	9606.ENSP00000366886
ENSP00000246070	1	9606.ENSP00000246070
ENSP00000400101	1	9606.ENSP00000400101
ENSP00000357651	1	9606.ENSP00000357651
ENSP00000320797	1	9606.ENSP00000320797
ENSP00000423630	1	9606.ENSP00000423630
ENSP00000265165	1	9606.ENSP00000265165
ENSP00000337081	1	9606.ENSP00000337081
ENSP00000417653	1	9606.ENSP00000417653
ENSP00000262843	1	9606.ENSP00000262843
ENSP00000330349	1	9606.ENSP00000330349
ENSP00000414906	1	9606.ENSP00000414906
ENSP00000221327	1	9606.ENSP00000221327
ENSP00000375882	1	9606.ENSP00000375882
ENSP00000355374	1	9606.ENSP00000355374
ENSP00000378350	1	9606.ENSP00000378350
ENSP00000394394	1	9606.ENSP00000394394
ENSP00000261819	1	9606.ENSP00000261819
ENSP00000426654	1	9606.ENSP00000426654
ENSP00000314004	1	9606.ENSP00000314004
ENSP00000281938	1	9606.ENSP00000281938
ENSP00000311962	1	9606.ENSP00000311962
ENSP00000371175	1	9606.ENSP00000371175
ENSP00000348886	1	9606.ENSP00000348886
ENSP00000349732	1	9606.ENSP00000349732
ENSP00000463051	1	9606.ENSP00000463051
ENSP00000262894	1	9606.ENSP00000262894
ENSP00000401947	1	9606.ENSP00000401947
ENSP00000375822	1	9606.ENSP00000375822
ENSP00000319591	1	9606.ENSP00000319591
ENSP00000346240	1	9606.ENSP00000346240
ENSP00000310998	1	9606.ENSP00000310998
ENSP00000443957	1	9606.ENSP00000443957
ENSP00000366565	1	9606.ENSP00000366565
ENSP00000252622	1	9606.ENSP00000252622
ENSP00000364929	1	9606.ENSP00000364929
ENSP00000261994	1	9606.ENSP00000261994
ENSP00000295926	1	9606.ENSP00000295926
ENSP00000260803	1	9606.ENSP00000260803
ENSP00000347845	1	9606.ENSP00000347845
ENSP00000307298	1	9606.ENSP00000307298
ENSP00000356981	1	9606.ENSP00000356981
ENSP00000221498	1	9606.ENSP00000221498
ENSP00000244426	1	9606.ENSP00000244426
ENSP00000265651	1	9606.ENSP00000265651
ENSP00000344866	1	9606.ENSP00000344866
ENSP00000358247	1	9606.ENSP00000358247
ENSP00000025301	1	9606.ENSP00000025301
ENSP00000363516	1	9606.ENSP00000363516
ENSP00000359216	1	9606.ENSP00000359216
ENSP00000265094	1	9606.ENSP00000265094
ENSP00000417601	1	9606.ENSP00000417601
ENSP00000266068	1	9606.ENSP00000266068
ENSP00000364320	1	9606.ENSP00000364320
ENSP00000399511	1	9606.ENSP00000399511
ENSP00000238112	1	9606.ENSP00000238112
ENSP00000288266	1	9606.ENSP00000288266
ENSP00000297282	1	9606.ENSP00000297282
ENSP00000413575	1	9606.ENSP00000413575
ENSP00000480549	1	9606.ENSP00000480549
ENSP00000411099	1	9606.ENSP00000411099
ENSP00000260264	1	9606.ENSP00000260264
ENSP00000391748	1	9606.ENSP00000391748
ENSP00000198536	1	9606.ENSP00000198536
ENSP00000467556	1	9606.ENSP00000467556
ENSP00000263921	1	9606.ENSP00000263921
ENSP00000474385	1	9606.ENSP00000474385
ENSP00000371419	1	9606.ENSP00000371419
ENSP00000254998	1	9606.ENSP00000254998
ENSP00000419628	1	9606.ENSP00000419628
ENSP00000262241	1	9606.ENSP00000262241
ENSP00000460437	1	9606.ENSP00000460437
ENSP00000360645	1	9606.ENSP00000360645
ENSP00000246194	1	9606.ENSP00000246194
ENSP00000441929	1	9606.ENSP00000441929
ENSP00000228437	1	9606.ENSP00000228437
ENSP00000361219	1	9606.ENSP00000361219
ENSP00000370443	1	9606.ENSP00000370443
ENSP00000323516	1	9606.ENSP00000323516
ENSP00000265769	1	9606.ENSP00000265769
ENSP00000250351	1	9606.ENSP00000250351
ENSP00000256319	1	9606.ENSP00000256319
ENSP00000319486	1	9606.ENSP00000319486
ENSP00000440945	1	9606.ENSP00000440945
ENSP00000229758	1	9606.ENSP00000229758
ENSP00000281623	1	9606.ENSP00000281623
ENSP00000347834	1	9606.ENSP00000347834
ENSP00000476369	1	9606.ENSP00000476369
ENSP00000498260	1	9606.ENSP00000498260
ENSP00000281182	1	9606.ENSP00000281182
ENSP00000362524	1	9606.ENSP00000362524
ENSP00000408617	1	9606.ENSP00000408617
ENSP00000262710	1	9606.ENSP00000262710
ENSP00000290649	1	9606.ENSP00000290649
ENSP00000220592	1	9606.ENSP00000220592
ENSP00000359073	1	9606.ENSP00000359073
ENSP00000380367	1	9606.ENSP00000380367
ENSP00000404570	1	9606.ENSP00000404570
ENSP00000345895	1	9606.ENSP00000345895
ENSP00000306900	1	9606.ENSP00000306900
ENSP00000297857	1	9606.ENSP00000297857
ENSP00000261534	1	9606.ENSP00000261534
ENSP00000264993	1	9606.ENSP00000264993
ENSP00000289382	1	9606.ENSP00000289382
ENSP00000494147	1	9606.ENSP00000494147
ENSP00000310260	1	9606.ENSP00000310260
ENSP00000360938	1	9606.ENSP00000360938
ENSP00000338814	1	9606.ENSP00000338814
ENSP00000177694	1	9606.ENSP00000177694
ENSP00000362300	1	9606.ENSP00000362300
ENSP00000255688	1	9606.ENSP00000255688
ENSP00000261263	1	9606.ENSP00000261263
ENSP00000244040	1	9606.ENSP00000244040
ENSP00000457728	1	9606.ENSP00000457728
ENSP00000322361	1	9606.ENSP00000322361
ENSP00000424495	1	9606.ENSP00000424495
ENSP00000429344	1	9606.ENSP00000429344
ENSP00000456851	1	9606.ENSP00000456851
ENSP00000334294	1	9606.ENSP00000334294
ENSP00000251287	1	9606.ENSP00000251287
ENSP00000310094	1	9606.ENSP00000310094
ENSP00000262839	1	9606.ENSP00000262839
ENSP00000323527	1	9606.ENSP00000323527
ENSP00000497479	1	9606.ENSP00000497479
ENSP00000431076	1	9606.ENSP00000431076
ENSP00000381058	1	9606.ENSP00000381058
ENSP00000296420	1	9606.ENSP00000296420
ENSP00000417610	1	9606.ENSP00000417610
ENSP00000360365	1	9606.ENSP00000360365
ENSP00000348429	1	9606.ENSP00000348429
ENSP00000384716	1	9606.ENSP00000384716
ENSP00000262102	1	9606.ENSP00000262102
ENSP00000350267	1	9606.ENSP00000350267
ENSP00000247930	1	9606.ENSP00000247930
ENSP00000307746	1	9606.ENSP00000307746
ENSP00000370242	1	9606.ENSP00000370242
ENSP00000386766	1	9606.ENSP00000386766
ENSP00000497609	1	9606.ENSP00000497609
ENSP00000265068	1	9606.ENSP00000265068
ENSP00000403400	1	9606.ENSP00000403400
ENSP00000256707	1	9606.ENSP00000256707
ENSP00000429900	1	9606.ENSP00000429900
ENSP00000459626	1	9606.ENSP00000459626
ENSP00000238789	1	9606.ENSP00000238789
ENSP00000309501	1	9606.ENSP00000309501
ENSP00000350136	1	9606.ENSP00000350136
ENSP00000311502	1	9606.ENSP00000311502
ENSP00000388241	1	9606.ENSP00000388241
ENSP00000359600	1	9606.ENSP00000359600
ENSP00000308759	1	9606.ENSP00000308759
ENSP00000334474	1	9606.ENSP00000334474
ENSP00000425658	1	9606.ENSP00000425658
ENSP00000405514	1	9606.ENSP00000405514
ENSP00000410759	1	9606.ENSP00000410759
ENSP00000357047	1	9606.ENSP00000357047
ENSP00000357040	1	9606.ENSP00000357040
ENSP00000425840	1	9606.ENSP00000425840
ENSP00000384670	1	9606.ENSP00000384670
ENSP00000351318	1	9606.ENSP00000351318
ENSP00000442736	1	9606.ENSP00000442736
ENSP00000394510	1	9606.ENSP00000394510
ENSP00000365188	1	9606.ENSP00000365188
ENSP00000330278	1	9606.ENSP00000330278
ENSP00000311521	1	9606.ENSP00000311521
ENSP00000306983	1	9606.ENSP00000306983
ENSP00000481893	1	9606.ENSP00000481893
ENSP00000377823	1	9606.ENSP00000377823
ENSP00000448083	1	9606.ENSP00000448083
ENSP00000411822	1	9606.ENSP00000411822
ENSP00000228705	1	9606.ENSP00000228705
ENSP00000261226	1	9606.ENSP00000261226
ENSP00000287042	1	9606.ENSP00000287042
ENSP00000378320	1	9606.ENSP00000378320
ENSP00000443824	1	9606.ENSP00000443824
ENSP00000382269	1	9606.ENSP00000382269
ENSP00000439800	1	9606.ENSP00000439800
ENSP00000285039	1	9606.ENSP00000285039
ENSP00000434034	1	9606.ENSP00000434034
ENSP00000439244	1	9606.ENSP00000439244
ENSP00000394496	1	9606.ENSP00000394496
ENSP00000430947	1	9606.ENSP00000430947
ENSP00000494162	1	9606.ENSP00000494162
ENSP00000300403	1	9606.ENSP00000300403
ENSP00000229030	1	9606.ENSP00000229030
ENSP00000274849	1	9606.ENSP00000274849
ENSP00000210187	1	9606.ENSP00000210187
ENSP00000268802	1	9606.ENSP00000268802
ENSP00000454919	1	9606.ENSP00000454919
ENSP00000380557	1	9606.ENSP00000380557
ENSP00000358107	1	9606.ENSP00000358107
ENSP00000442060	1	9606.ENSP00000442060
ENSP00000299663	1	9606.ENSP00000299663
ENSP00000391800	1	9606.ENSP00000391800
