ids	values
9606.ENSP00000360682	0.5336746
9606.ENSP00000479113	0.5337193
9606.ENSP00000389427	0.533903
9606.ENSP00000405965	0.53399545
9606.ENSP00000381364	0.5340164
9606.ENSP00000465765	0.5341005
9606.ENSP00000356530	0.5341405
9606.ENSP00000232603	0.5341577
9606.ENSP00000467931	0.5341587
9606.ENSP00000245543	0.5342027
9606.ENSP00000334100	0.53426456
9606.ENSP00000350102	0.5343339
9606.ENSP00000485473	0.5344
9606.ENSP00000363389	0.5344453
9606.ENSP00000432487	0.5344743
9606.ENSP00000360561	0.53456306
9606.ENSP00000245960	0.5345847
9606.ENSP00000371577	0.53460646
9606.ENSP00000465676	0.53462356
9606.ENSP00000306822	0.53462726
9606.ENSP00000252245	0.5346547
9606.ENSP00000380794	0.53467345
9606.ENSP00000352604	0.5347252
9606.ENSP00000360498	0.53475314
9606.ENSP00000265026	0.53476906
9606.ENSP00000356584	0.5348813
9606.ENSP00000476100	0.5348827
9606.ENSP00000392028	0.53490394
9606.ENSP00000383044	0.53490996
9606.ENSP00000327525	0.53492814
9606.ENSP00000272238	0.5349338
9606.ENSP00000275764	0.5349492
9606.ENSP00000258411	0.5350052
9606.ENSP00000362751	0.5350058
9606.ENSP00000340373	0.53509057
9606.ENSP00000320184	0.53520966
9606.ENSP00000483713	0.5353571
9606.ENSP00000369325	0.53539
9606.ENSP00000368022	0.53543985
9606.ENSP00000315931	0.53544974
9606.ENSP00000384597	0.5354821
9606.ENSP00000328854	0.5355041
9606.ENSP00000350386	0.53567
9606.ENSP00000235372	0.53570426
9606.ENSP00000206474	0.53571606
9606.ENSP00000385035	0.5358072
9606.ENSP00000217133	0.53588545
9606.ENSP00000359085	0.5359141
9606.ENSP00000447731	0.5360867
9606.ENSP00000311469	0.5361007
9606.ENSP00000381476	0.53614074
9606.ENSP00000469417	0.5361807
9606.ENSP00000377549	0.5362597
9606.ENSP00000264433	0.536299
9606.ENSP00000330031	0.5363307
9606.ENSP00000292401	0.5363771
9606.ENSP00000493096	0.53640586
9606.ENSP00000306129	0.5364153
9606.ENSP00000355827	0.53646845
9606.ENSP00000378320	0.536495
9606.ENSP00000340839	0.53653
9606.ENSP00000294258	0.5365392
9606.ENSP00000484078	0.53654444
9606.ENSP00000366563	0.5366739
9606.ENSP00000258168	0.53684837
9606.ENSP00000464162	0.53689647
9606.ENSP00000357798	0.5369672
9606.ENSP00000362160	0.53699327
9606.ENSP00000269346	0.53705174
9606.ENSP00000297185	0.5370722
9606.ENSP00000469582	0.5371835
9606.ENSP00000455434	0.5372116
9606.ENSP00000376419	0.5372721
9606.ENSP00000411439	0.5372965
9606.ENSP00000493594	0.5374262
9606.ENSP00000298694	0.537567
9606.ENSP00000488117	0.53765017
9606.ENSP00000283547	0.53765446
9606.ENSP00000330237	0.53776336
9606.ENSP00000390204	0.53780633
9606.ENSP00000358966	0.53787893
9606.ENSP00000372272	0.53799045
9606.ENSP00000365637	0.5380203
9606.ENSP00000357704	0.5380997
9606.ENSP00000256010	0.5381126
9606.ENSP00000350358	0.53818077
9606.ENSP00000465099	0.53837526
9606.ENSP00000252729	0.5383963
9606.ENSP00000263549	0.538531
9606.ENSP00000247986	0.53860855
9606.ENSP00000348299	0.5386985
9606.ENSP00000250495	0.5387248
9606.ENSP00000342276	0.5388469
9606.ENSP00000358400	0.5388856
9606.ENSP00000395474	0.5389579
9606.ENSP00000354848	0.53896236
9606.ENSP00000311977	0.538977
9606.ENSP00000267082	0.5389997
9606.ENSP00000465776	0.5390626
9606.ENSP00000379401	0.5391121
9606.ENSP00000299626	0.5391277
9606.ENSP00000440464	0.539227
9606.ENSP00000210187	0.53923565
9606.ENSP00000460665	0.5392479
9606.ENSP00000363667	0.539302
9606.ENSP00000222032	0.5393688
9606.ENSP00000300870	0.5394069
9606.ENSP00000354681	0.53943473
9606.ENSP00000329869	0.53945094
9606.ENSP00000498786	0.53952634
9606.ENSP00000333310	0.53954107
9606.ENSP00000355014	0.53961
9606.ENSP00000358451	0.53966004
9606.ENSP00000367312	0.53966594
9606.ENSP00000368304	0.53974
9606.ENSP00000418582	0.53987753
9606.ENSP00000258774	0.54002494
9606.ENSP00000226413	0.54005253
9606.ENSP00000436042	0.5401225
9606.ENSP00000261866	0.5401331
9606.ENSP00000252655	0.5401624
9606.ENSP00000345848	0.5401838
9606.ENSP00000217109	0.5402316
9606.ENSP00000414517	0.54024
9606.ENSP00000359664	0.5403382
9606.ENSP00000318974	0.54034
9606.ENSP00000296632	0.54034126
9606.ENSP00000500411	0.5403589
9606.ENSP00000410584	0.54056996
9606.ENSP00000243938	0.5405754
9606.ENSP00000357779	0.54063845
9606.ENSP00000364043	0.54076
9606.ENSP00000495537	0.54078
9606.ENSP00000366886	0.54088783
9606.ENSP00000328187	0.5409692
9606.ENSP00000245457	0.5409821
9606.ENSP00000498662	0.54098386
9606.ENSP00000386710	0.5410058
9606.ENSP00000471683	0.54129
9606.ENSP00000304941	0.54145277
9606.ENSP00000356381	0.5414926
9606.ENSP00000348931	0.5415181
9606.ENSP00000414887	0.5415518
9606.ENSP00000357920	0.54156244
9606.ENSP00000373272	0.5415948
9606.ENSP00000339916	0.54164606
9606.ENSP00000331470	0.5417615
9606.ENSP00000228850	0.54177326
9606.ENSP00000333203	0.54177445
9606.ENSP00000434602	0.54178566
9606.ENSP00000370003	0.5417931
9606.ENSP00000300093	0.5417988
9606.ENSP00000374390	0.5418464
9606.ENSP00000273359	0.5418485
9606.ENSP00000281321	0.54186046
9606.ENSP00000310244	0.5419395
9606.ENSP00000367922	0.54196
9606.ENSP00000303915	0.5419727
9606.ENSP00000276692	0.54197645
9606.ENSP00000467201	0.5420576
9606.ENSP00000251250	0.5420898
9606.ENSP00000301281	0.54225063
9606.ENSP00000366694	0.54225177
9606.ENSP00000411822	0.5422577
9606.ENSP00000311336	0.54226893
9606.ENSP00000366178	0.542301
9606.ENSP00000233735	0.5423592
9606.ENSP00000333920	0.5423921
9606.ENSP00000457408	0.54253155
9606.ENSP00000463151	0.5425931
9606.ENSP00000494708	0.5425942
9606.ENSP00000252032	0.5426998
9606.ENSP00000258383	0.54281116
9606.ENSP00000363634	0.5428761
9606.ENSP00000369038	0.5429541
9606.ENSP00000307513	0.54296273
9606.ENSP00000364126	0.54298
9606.ENSP00000448228	0.5430369
9606.ENSP00000265689	0.5430835
9606.ENSP00000332034	0.5431008
9606.ENSP00000311816	0.54310346
9606.ENSP00000360437	0.54318476
9606.ENSP00000484343	0.54320335
9606.ENSP00000294117	0.54324734
9606.ENSP00000431926	0.5432861
9606.ENSP00000438293	0.54346
9606.ENSP00000371661	0.5434988
9606.ENSP00000323926	0.54351544
9606.ENSP00000362381	0.5435297
9606.ENSP00000262189	0.54353684
9606.ENSP00000362361	0.54360425
9606.ENSP00000314946	0.5436074
9606.ENSP00000355511	0.54371786
9606.ENSP00000420180	0.54373366
9606.ENSP00000390111	0.5437478
9606.ENSP00000221954	0.5437739
9606.ENSP00000252951	0.5438153
9606.ENSP00000327604	0.5438949
9606.ENSP00000307449	0.5439041
9606.ENSP00000399136	0.54393274
9606.ENSP00000344609	0.54400086
9606.ENSP00000369553	0.5440323
9606.ENSP00000340454	0.54403424
9606.ENSP00000313088	0.54405874
9606.ENSP00000349576	0.54415303
9606.ENSP00000267812	0.5441884
9606.ENSP00000364389	0.54422444
9606.ENSP00000302100	0.54426974
9606.ENSP00000495203	0.544319
9606.ENSP00000259154	0.54439217
9606.ENSP00000356791	0.54439414
9606.ENSP00000381876	0.5444519
9606.ENSP00000365437	0.5444853
9606.ENSP00000456337	0.54450095
9606.ENSP00000165524	0.5445486
9606.ENSP00000377699	0.54457
9606.ENSP00000497280	0.54457635
9606.ENSP00000365898	0.54461175
9606.ENSP00000288955	0.54466754
9606.ENSP00000284382	0.54476166
9606.ENSP00000335261	0.5448
9606.ENSP00000349459	0.54484093
9606.ENSP00000449089	0.5448751
9606.ENSP00000358786	0.5448859
9606.ENSP00000265113	0.5449318
9606.ENSP00000393596	0.5449442
9606.ENSP00000352639	0.5449716
9606.ENSP00000372170	0.54503393
9606.ENSP00000403323	0.54508024
9606.ENSP00000262315	0.54512113
9606.ENSP00000352513	0.5452148
9606.ENSP00000354721	0.545276
9606.ENSP00000295050	0.5453247
9606.ENSP00000282570	0.54541236
9606.ENSP00000390600	0.54545116
9606.ENSP00000346762	0.5455541
9606.ENSP00000236671	0.5455951
9606.ENSP00000422185	0.5456118
9606.ENSP00000357682	0.54561704
9606.ENSP00000230354	0.54564285
9606.ENSP00000336733	0.54566735
9606.ENSP00000433847	0.5456674
9606.ENSP00000281623	0.54567283
9606.ENSP00000280258	0.5457114
9606.ENSP00000331831	0.54572195
9606.ENSP00000449999	0.54575527
9606.ENSP00000346809	0.54579985
9606.ENSP00000464275	0.5458032
9606.ENSP00000321179	0.5458489
9606.ENSP00000296839	0.5458736
9606.ENSP00000371811	0.5458815
9606.ENSP00000259199	0.5459924
9606.ENSP00000046794	0.54601973
9606.ENSP00000492416	0.5460718
9606.ENSP00000350874	0.54608023
9606.ENSP00000429374	0.5461799
9606.ENSP00000323275	0.5461871
9606.ENSP00000364956	0.5462262
9606.ENSP00000264093	0.54627335
9606.ENSP00000346130	0.5462755
9606.ENSP00000263864	0.54641527
9606.ENSP00000387229	0.54644877
9606.ENSP00000267101	0.5465131
9606.ENSP00000498336	0.5465158
9606.ENSP00000479326	0.54659
9606.ENSP00000365162	0.5466885
9606.ENSP00000416583	0.5467218
9606.ENSP00000256460	0.5467774
9606.ENSP00000322159	0.5467874
9606.ENSP00000254286	0.54685634
9606.ENSP00000380460	0.54691523
9606.ENSP00000221444	0.5470076
9606.ENSP00000495128	0.5470131
9606.ENSP00000362717	0.5471407
9606.ENSP00000307164	0.54716474
9606.ENSP00000312774	0.5471831
9606.ENSP00000223167	0.547698
9606.ENSP00000315644	0.54769975
9606.ENSP00000381652	0.54770327
9606.ENSP00000258991	0.5477401
9606.ENSP00000400591	0.547745
9606.ENSP00000449785	0.5478334
9606.ENSP00000341346	0.54785043
9606.ENSP00000248975	0.5478692
9606.ENSP00000381636	0.5479397
9606.ENSP00000325868	0.5479557
9606.ENSP00000344125	0.5479582
9606.ENSP00000370192	0.5481469
9606.ENSP00000354660	0.54818
9606.ENSP00000430918	0.54831713
9606.ENSP00000333952	0.54836506
9606.ENSP00000361755	0.54837245
9606.ENSP00000368720	0.5483965
9606.ENSP00000297623	0.5484972
9606.ENSP00000266088	0.5485351
9606.ENSP00000296795	0.5485729
9606.ENSP00000352438	0.5486064
9606.ENSP00000228945	0.54861414
9606.ENSP00000367198	0.54866576
9606.ENSP00000301420	0.5487028
9606.ENSP00000434103	0.5487207
9606.ENSP00000492944	0.54873276
9606.ENSP00000354739	0.54903156
9606.ENSP00000257245	0.54904103
9606.ENSP00000360181	0.54931
9606.ENSP00000452535	0.54939073
9606.ENSP00000286175	0.5494509
9606.ENSP00000325546	0.5494681
9606.ENSP00000260228	0.549509
9606.ENSP00000366522	0.5495274
9606.ENSP00000290354	0.5496379
9606.ENSP00000357907	0.5496633
9606.ENSP00000425107	0.5497377
9606.ENSP00000416787	0.54974836
9606.ENSP00000293725	0.549887
9606.ENSP00000301727	0.5499155
9606.ENSP00000376010	0.55001366
9606.ENSP00000215375	0.55012375
9606.ENSP00000338186	0.5502985
9606.ENSP00000276616	0.55031973
9606.ENSP00000300650	0.5503484
9606.ENSP00000252595	0.55037373
9606.ENSP00000436426	0.5504114
9606.ENSP00000379218	0.550448
9606.ENSP00000278505	0.55048907
9606.ENSP00000263795	0.5505129
9606.ENSP00000268281	0.55052876
9606.ENSP00000369899	0.55055726
9606.ENSP00000317144	0.55059963
9606.ENSP00000239032	0.5507348
9606.ENSP00000315477	0.55075276
9606.ENSP00000351605	0.5507828
9606.ENSP00000305221	0.55090505
9606.ENSP00000340226	0.5509789
9606.ENSP00000440832	0.551071
9606.ENSP00000493234	0.5511336
9606.ENSP00000287143	0.5511384
9606.ENSP00000411010	0.5511932
9606.ENSP00000261205	0.5512229
9606.ENSP00000325589	0.55138135
9606.ENSP00000265036	0.5514031
9606.ENSP00000362978	0.55142057
9606.ENSP00000368119	0.5514565
9606.ENSP00000357787	0.55164564
9606.ENSP00000285021	0.5518587
9606.ENSP00000392700	0.55190927
9606.ENSP00000387185	0.55191773
9606.ENSP00000381340	0.55199564
9606.ENSP00000490935	0.552167
9606.ENSP00000314807	0.55235064
9606.ENSP00000311687	0.5524068
9606.ENSP00000374037	0.55249137
9606.ENSP00000261647	0.5525488
9606.ENSP00000386588	0.55265456
9606.ENSP00000386651	0.552665
9606.ENSP00000341368	0.5527522
9606.ENSP00000477760	0.55278355
9606.ENSP00000454341	0.5528335
9606.ENSP00000436450	0.5528562
9606.ENSP00000258534	0.55287796
9606.ENSP00000371294	0.5528786
9606.ENSP00000373808	0.5529054
9606.ENSP00000401306	0.552928
9606.ENSP00000301972	0.552931
9606.ENSP00000335025	0.5529898
9606.ENSP00000385586	0.5530517
9606.ENSP00000346442	0.553096
9606.ENSP00000356169	0.5531179
9606.ENSP00000448419	0.5531218
9606.ENSP00000362146	0.553266
9606.ENSP00000425634	0.5533625
9606.ENSP00000357748	0.5535229
9606.ENSP00000222381	0.5536501
9606.ENSP00000389813	0.55376583
9606.ENSP00000361338	0.55377454
9606.ENSP00000223836	0.55380887
9606.ENSP00000497217	0.5538267
9606.ENSP00000493026	0.5538915
9606.ENSP00000391596	0.55394685
9606.ENSP00000356864	0.5539833
9606.ENSP00000370635	0.55399364
9606.ENSP00000375921	0.55399966
9606.ENSP00000363369	0.55404
9606.ENSP00000405111	0.55416954
9606.ENSP00000290663	0.55420107
9606.ENSP00000497326	0.5542208
9606.ENSP00000379571	0.5542398
9606.ENSP00000361705	0.55425316
9606.ENSP00000359504	0.55429834
9606.ENSP00000439244	0.55447465
9606.ENSP00000347358	0.5547
9606.ENSP00000388169	0.5547005
9606.ENSP00000411013	0.5547789
9606.ENSP00000223073	0.5547805
9606.ENSP00000373570	0.5548408
9606.ENSP00000320378	0.5548484
9606.ENSP00000448811	0.5548918
9606.ENSP00000201979	0.55489784
9606.ENSP00000259075	0.5549539
9606.ENSP00000350786	0.555074
9606.ENSP00000467556	0.5551303
9606.ENSP00000229214	0.5551894
9606.ENSP00000378529	0.5552856
9606.ENSP00000390932	0.5553527
9606.ENSP00000407442	0.5554475
9606.ENSP00000397927	0.5554642
9606.ENSP00000278200	0.5554762
9606.ENSP00000379183	0.55549324
9606.ENSP00000353030	0.55551827
9606.ENSP00000377250	0.55554265
9606.ENSP00000413405	0.55566853
9606.ENSP00000261917	0.5557533
9606.ENSP00000262903	0.5557581
9606.ENSP00000359484	0.5558011
9606.ENSP00000434241	0.55582935
9606.ENSP00000306906	0.5558454
9606.ENSP00000472847	0.5558586
9606.ENSP00000371858	0.55588585
9606.ENSP00000362092	0.5560171
9606.ENSP00000309836	0.5560266
9606.ENSP00000496396	0.5561
9606.ENSP00000450337	0.5561628
9606.ENSP00000341171	0.55625933
9606.ENSP00000352565	0.55632174
9606.ENSP00000343331	0.5564444
9606.ENSP00000424896	0.55647093
9606.ENSP00000415283	0.5565261
9606.ENSP00000283875	0.55653626
9606.ENSP00000340434	0.5565379
9606.ENSP00000369045	0.55660367
9606.ENSP00000481321	0.55667377
9606.ENSP00000430128	0.5566808
9606.ENSP00000420168	0.55669296
9606.ENSP00000278886	0.55677587
9606.ENSP00000332772	0.55679554
9606.ENSP00000238823	0.55684286
9606.ENSP00000363643	0.5569
9606.ENSP00000370936	0.556959
9606.ENSP00000360811	0.55711466
9606.ENSP00000479955	0.55713606
9606.ENSP00000306397	0.55715156
9606.ENSP00000440945	0.5571918
9606.ENSP00000299709	0.5571927
9606.ENSP00000318884	0.55725616
9606.ENSP00000242351	0.5572713
9606.ENSP00000377257	0.55728763
9606.ENSP00000362021	0.55734
9606.ENSP00000379212	0.55737865
9606.ENSP00000264552	0.55744696
9606.ENSP00000229264	0.5575692
9606.ENSP00000260563	0.55759805
9606.ENSP00000254799	0.5576307
9606.ENSP00000352904	0.55765426
9606.ENSP00000257909	0.5576675
9606.ENSP00000327009	0.55770004
9606.ENSP00000376919	0.55772465
9606.ENSP00000363055	0.5577536
9606.ENSP00000301838	0.55776894
9606.ENSP00000350937	0.55777895
9606.ENSP00000329312	0.5578171
9606.ENSP00000380675	0.5578199
9606.ENSP00000387292	0.5579516
9606.ENSP00000309161	0.5579691
9606.ENSP00000223114	0.55797994
9606.ENSP00000333915	0.5580081
9606.ENSP00000366902	0.5580821
9606.ENSP00000483038	0.55809313
9606.ENSP00000190165	0.55812335
9606.ENSP00000323588	0.5581483
9606.ENSP00000324560	0.5582147
9606.ENSP00000496942	0.5582757
9606.ENSP00000220562	0.55832565
9606.ENSP00000493333	0.55844
9606.ENSP00000364277	0.55864
9606.ENSP00000368414	0.5586552
9606.ENSP00000318912	0.55871826
9606.ENSP00000335371	0.55883145
9606.ENSP00000397402	0.5588765
9606.ENSP00000493055	0.55895257
9606.ENSP00000454770	0.55898756
9606.ENSP00000462337	0.55907756
9606.ENSP00000369682	0.55916363
9606.ENSP00000361066	0.5591679
9606.ENSP00000402758	0.5592385
9606.ENSP00000338039	0.55939484
9606.ENSP00000314407	0.55946916
9606.ENSP00000054950	0.55947304
9606.ENSP00000390179	0.5595211
9606.ENSP00000435790	0.5595318
9606.ENSP00000362244	0.5595783
9606.ENSP00000404203	0.55964214
9606.ENSP00000256592	0.5596866
9606.ENSP00000366506	0.5597462
9606.ENSP00000354453	0.55977315
9606.ENSP00000362601	0.55978
9606.ENSP00000373360	0.55979884
9606.ENSP00000482826	0.55987406
9606.ENSP00000372274	0.55990297
9606.ENSP00000417864	0.5600111
9606.ENSP00000263923	0.5601239
9606.ENSP00000356549	0.56018806
9606.ENSP00000396301	0.5601991
9606.ENSP00000464317	0.56030357
9606.ENSP00000280734	0.56036675
9606.ENSP00000260372	0.56040347
9606.ENSP00000345681	0.5604188
9606.ENSP00000298223	0.5604233
9606.ENSP00000282026	0.56066394
9606.ENSP00000320548	0.56080925
9606.ENSP00000371307	0.56094575
9606.ENSP00000307833	0.5610377
9606.ENSP00000298283	0.56112754
9606.ENSP00000456953	0.56113
9606.ENSP00000457728	0.5612319
9606.ENSP00000376544	0.5612757
9606.ENSP00000253807	0.5613055
9606.ENSP00000221730	0.561312
9606.ENSP00000384198	0.5613434
9606.ENSP00000348538	0.56145936
9606.ENSP00000286719	0.56150377
9606.ENSP00000482613	0.5615106
9606.ENSP00000167106	0.5615186
9606.ENSP00000373860	0.56152123
9606.ENSP00000317671	0.5615398
9606.ENSP00000347005	0.56159496
9606.ENSP00000257694	0.56168145
9606.ENSP00000349458	0.56175786
9606.ENSP00000367130	0.5618477
9606.ENSP00000268053	0.5618712
9606.ENSP00000293190	0.5620108
9606.ENSP00000383295	0.56207126
9606.ENSP00000353331	0.56209207
9606.ENSP00000299191	0.56216884
9606.ENSP00000274382	0.56227946
9606.ENSP00000338864	0.5622867
9606.ENSP00000306473	0.5624313
9606.ENSP00000341013	0.5624324
9606.ENSP00000354683	0.56261
9606.ENSP00000493716	0.5626231
9606.ENSP00000340594	0.56262535
9606.ENSP00000447006	0.562637
9606.ENSP00000424827	0.56263757
9606.ENSP00000496241	0.5626497
9606.ENSP00000482482	0.562682
9606.ENSP00000317334	0.562712
9606.ENSP00000409382	0.5627305
9606.ENSP00000439427	0.5627368
9606.ENSP00000355465	0.5627873
9606.ENSP00000362238	0.56283
9606.ENSP00000239830	0.56285655
9606.ENSP00000347184	0.56286746
9606.ENSP00000379042	0.5628939
9606.ENSP00000395281	0.56296873
9606.ENSP00000263212	0.5629898
9606.ENSP00000389630	0.56299
9606.ENSP00000268676	0.5630216
9606.ENSP00000480884	0.5630435
9606.ENSP00000086933	0.5630516
9606.ENSP00000326261	0.5631312
9606.ENSP00000222139	0.5631648
9606.ENSP00000491014	0.5632117
9606.ENSP00000370781	0.5633337
9606.ENSP00000286918	0.56335026
9606.ENSP00000393952	0.5633595
9606.ENSP00000366970	0.56337553
9606.ENSP00000488642	0.5636353
9606.ENSP00000337500	0.5636426
9606.ENSP00000311032	0.5636556
9606.ENSP00000333919	0.5637387
9606.ENSP00000260843	0.5637712
9606.ENSP00000448062	0.5638499
9606.ENSP00000341206	0.56386673
9606.ENSP00000387498	0.56388295
9606.ENSP00000416809	0.5640549
9606.ENSP00000407560	0.5641003
9606.ENSP00000283357	0.5641033
9606.ENSP00000328269	0.5641068
9606.ENSP00000418653	0.5641829
9606.ENSP00000261693	0.56424874
9606.ENSP00000324419	0.5642772
9606.ENSP00000262962	0.56439966
9606.ENSP00000367851	0.56445
9606.ENSP00000006526	0.564495
9606.ENSP00000417763	0.56457
9606.ENSP00000305373	0.5646758
9606.ENSP00000366460	0.564682
9606.ENSP00000216338	0.5647155
9606.ENSP00000401888	0.5648122
9606.ENSP00000438400	0.56497735
9606.ENSP00000307132	0.56500715
9606.ENSP00000357511	0.5650543
9606.ENSP00000346634	0.5650772
9606.ENSP00000008938	0.5651618
9606.ENSP00000383223	0.5651715
9606.ENSP00000345571	0.56537133
9606.ENSP00000250448	0.56538004
9606.ENSP00000253693	0.565413
9606.ENSP00000373073	0.5654248
9606.ENSP00000374014	0.5654944
9606.ENSP00000464780	0.5656408
9606.ENSP00000299853	0.5656461
9606.ENSP00000369798	0.5656885
9606.ENSP00000374443	0.5657109
9606.ENSP00000362608	0.56572187
9606.ENSP00000449079	0.5657229
9606.ENSP00000326563	0.56578296
9606.ENSP00000345292	0.56582844
9606.ENSP00000308921	0.56593
9606.ENSP00000365773	0.5659562
9606.ENSP00000277010	0.5659619
9606.ENSP00000378812	0.566099
9606.ENSP00000401264	0.56611
9606.ENSP00000239449	0.56614846
9606.ENSP00000239450	0.56621075
9606.ENSP00000366997	0.5662428
9606.ENSP00000282308	0.5662719
9606.ENSP00000242776	0.5662922
9606.ENSP00000485108	0.566314
9606.ENSP00000396935	0.5663413
9606.ENSP00000455897	0.56645685
9606.ENSP00000275198	0.56647766
9606.ENSP00000252137	0.5665639
9606.ENSP00000482841	0.56661344
9606.ENSP00000346300	0.56661594
9606.ENSP00000290079	0.5666445
9606.ENSP00000370115	0.5666564
9606.ENSP00000393333	0.56674683
9606.ENSP00000377708	0.56675416
9606.ENSP00000364361	0.56676793
9606.ENSP00000351492	0.5668823
9606.ENSP00000245255	0.56693476
9606.ENSP00000265465	0.56697357
9606.ENSP00000361547	0.56699896
9606.ENSP00000413064	0.5670126
9606.ENSP00000261888	0.5670342
9606.ENSP00000337512	0.5670426
9606.ENSP00000428572	0.5670691
9606.ENSP00000221480	0.56709903
9606.ENSP00000282226	0.56724936
9606.ENSP00000295727	0.5675801
9606.ENSP00000495360	0.5676029
9606.ENSP00000334564	0.56771445
9606.ENSP00000289119	0.56774837
9606.ENSP00000248248	0.56776047
9606.ENSP00000361540	0.56778765
9606.ENSP00000384886	0.567842
9606.ENSP00000417085	0.56791747
9606.ENSP00000226207	0.56799316
9606.ENSP00000347244	0.5680366
9606.ENSP00000357047	0.5680848
9606.ENSP00000369604	0.5681225
9606.ENSP00000361138	0.56813
9606.ENSP00000326671	0.56823546
9606.ENSP00000420298	0.5682579
9606.ENSP00000242462	0.56826603
9606.ENSP00000391549	0.56827646
9606.ENSP00000427130	0.56830883
9606.ENSP00000362702	0.56833684
9606.ENSP00000365938	0.5684429
9606.ENSP00000337180	0.56861854
9606.ENSP00000480836	0.56868076
9606.ENSP00000475750	0.5687128
9606.ENSP00000423673	0.56874675
9606.ENSP00000004531	0.5687862
9606.ENSP00000307181	0.5688041
9606.ENSP00000382330	0.5688083
9606.ENSP00000378957	0.5688295
9606.ENSP00000339179	0.5689389
9606.ENSP00000389289	0.56904894
9606.ENSP00000297632	0.56914
9606.ENSP00000311399	0.56916976
9606.ENSP00000356379	0.56923485
9606.ENSP00000233242	0.56923664
9606.ENSP00000484237	0.56933045
9606.ENSP00000254260	0.56942
9606.ENSP00000401435	0.5694458
9606.ENSP00000381008	0.5694586
9606.ENSP00000359221	0.5695457
9606.ENSP00000485431	0.5696981
9606.ENSP00000436557	0.5697404
9606.ENSP00000264036	0.56977373
9606.ENSP00000377954	0.5699111
9606.ENSP00000265371	0.56996
9606.ENSP00000300952	0.57000446
9606.ENSP00000355759	0.5700806
9606.ENSP00000367032	0.5701453
9606.ENSP00000437550	0.57021016
9606.ENSP00000323355	0.57036805
9606.ENSP00000462980	0.57037216
9606.ENSP00000359204	0.5704125
9606.ENSP00000434515	0.570427
9606.ENSP00000257408	0.57042724
9606.ENSP00000381097	0.5704338
9606.ENSP00000350353	0.5704723
9606.ENSP00000467753	0.57047874
9606.ENSP00000439937	0.57050025
9606.ENSP00000377725	0.57075864
9606.ENSP00000215912	0.5708179
9606.ENSP00000219240	0.5708924
9606.ENSP00000322316	0.5709149
9606.ENSP00000317214	0.57093
9606.ENSP00000290649	0.57095104
9606.ENSP00000451818	0.5710356
9606.ENSP00000246081	0.57106096
9606.ENSP00000370867	0.57113475
9606.ENSP00000027335	0.57114285
9606.ENSP00000431040	0.5712142
9606.ENSP00000280350	0.5712476
9606.ENSP00000341170	0.57132155
9606.ENSP00000467266	0.57135046
9606.ENSP00000345107	0.57140154
9606.ENSP00000500220	0.57141
9606.ENSP00000252999	0.5714296
9606.ENSP00000273859	0.5715233
9606.ENSP00000359534	0.57167
9606.ENSP00000422626	0.57173103
9606.ENSP00000410024	0.5717518
9606.ENSP00000433112	0.5718687
9606.ENSP00000382511	0.5718741
9606.ENSP00000494609	0.57191503
9606.ENSP00000334665	0.5719734
9606.ENSP00000216489	0.5720016
9606.ENSP00000220676	0.57208735
9606.ENSP00000441838	0.57211626
9606.ENSP00000414359	0.5722159
9606.ENSP00000306003	0.57228774
9606.ENSP00000293973	0.5723446
9606.ENSP00000359361	0.57245266
9606.ENSP00000340445	0.5725064
9606.ENSP00000264108	0.5725346
9606.ENSP00000479071	0.57257044
9606.ENSP00000260302	0.5726085
9606.ENSP00000351207	0.5726814
9606.ENSP00000356405	0.5726963
9606.ENSP00000270139	0.5727028
9606.ENSP00000356991	0.57283115
9606.ENSP00000497174	0.57283646
9606.ENSP00000362353	0.57285416
9606.ENSP00000323313	0.5728948
9606.ENSP00000360626	0.5729143
9606.ENSP00000368644	0.57298166
9606.ENSP00000437872	0.57303
9606.ENSP00000238647	0.57306945
9606.ENSP00000315700	0.57311255
9606.ENSP00000350136	0.57313603
9606.ENSP00000296328	0.57316434
9606.ENSP00000234296	0.57316715
9606.ENSP00000297613	0.57317555
9606.ENSP00000368320	0.57319
9606.ENSP00000264187	0.5732098
9606.ENSP00000356708	0.5732456
9606.ENSP00000493404	0.5733491
9606.ENSP00000329419	0.57336426
9606.ENSP00000380888	0.57336825
9606.ENSP00000369017	0.5734913
9606.ENSP00000398736	0.5734955
9606.ENSP00000428657	0.57356006
9606.ENSP00000306968	0.5739351
9606.ENSP00000250124	0.5739469
9606.ENSP00000203556	0.574022
9606.ENSP00000296043	0.5742126
9606.ENSP00000331487	0.5742413
9606.ENSP00000416050	0.57427394
9606.ENSP00000347755	0.57435274
9606.ENSP00000440329	0.57443696
9606.ENSP00000352936	0.574475
9606.ENSP00000220166	0.5744817
9606.ENSP00000335675	0.57455224
9606.ENSP00000305005	0.57455957
9606.ENSP00000296097	0.57460964
9606.ENSP00000452877	0.5746143
9606.ENSP00000284767	0.57471293
9606.ENSP00000395204	0.5747254
9606.ENSP00000355809	0.5748567
9606.ENSP00000398368	0.574864
9606.ENSP00000296658	0.5748923
9606.ENSP00000432511	0.5749724
9606.ENSP00000259339	0.5750108
9606.ENSP00000402257	0.5750645
9606.ENSP00000234160	0.5750688
9606.ENSP00000254657	0.5750902
9606.ENSP00000231121	0.5751954
