protein	pval
9606.ENSP00000262794	0.58045673
9606.ENSP00000281928	0.58049977
9606.ENSP00000352510	0.58054286
9606.ENSP00000274773	0.5805859
9606.ENSP00000298573	0.58061177
9606.ENSP00000415769	0.5806462
9606.ENSP00000347823	0.58068407
9606.ENSP00000368459	0.5807495
9606.ENSP00000277632	0.58075815
9606.ENSP00000267425	0.5809561
9606.ENSP00000274532	0.58104527
9606.ENSP00000359000	0.581068
9606.ENSP00000378323	0.581068
9606.ENSP00000373566	0.58109844
9606.ENSP00000380453	0.58110243
9606.ENSP00000381859	0.581111
9606.ENSP00000296776	0.5812
9606.ENSP00000319305	0.58122283
9606.ENSP00000293670	0.58124864
9606.ENSP00000378588	0.5812572
9606.ENSP00000219833	0.58130026
9606.ENSP00000255764	0.58130026
9606.ENSP00000328397	0.5813433
9606.ENSP00000437616	0.5813519
9606.ENSP00000445806	0.5814121
9606.ENSP00000258439	0.58148086
9606.ENSP00000454404	0.58148086
9606.ENSP00000333984	0.58171296
9606.ENSP00000345917	0.5818075
9606.ENSP00000413520	0.5818394
9606.ENSP00000318690	0.581988
9606.ENSP00000368818	0.58200514
9606.ENSP00000219837	0.58215976
9606.ENSP00000429283	0.582188
9606.ENSP00000365503	0.5822483
9606.ENSP00000427401	0.58232296
9606.ENSP00000490456	0.5823345
9606.ENSP00000467723	0.58237445
9606.ENSP00000440396	0.58238304
9606.ENSP00000298925	0.582456
9606.ENSP00000251921	0.58247966
9606.ENSP00000347338	0.5825461
9606.ENSP00000361813	0.5826148
9606.ENSP00000335615	0.5826663
9606.ENSP00000452277	0.58272
9606.ENSP00000499751	0.5827864
9606.ENSP00000262300	0.58279496
9606.ENSP00000347714	0.58303636
9606.ENSP00000259075	0.5831038
9606.ENSP00000303775	0.58311236
9606.ENSP00000296684	0.58312094
9606.ENSP00000333019	0.5831809
9606.ENSP00000359982	0.5833181
9606.ENSP00000362094	0.58332
9606.ENSP00000304891	0.5833267
9606.ENSP00000473290	0.5833438
9606.ENSP00000302079	0.5833524
9606.ENSP00000369604	0.5833695
9606.ENSP00000436424	0.58343
9606.ENSP00000217386	0.5834895
9606.ENSP00000350032	0.58349806
9606.ENSP00000444411	0.58352375
9606.ENSP00000329153	0.58353
9606.ENSP00000493162	0.58355
9606.ENSP00000341803	0.5835666
9606.ENSP00000429150	0.5835666
9606.ENSP00000246115	0.583593
9606.ENSP00000418563	0.5836009
9606.ENSP00000376246	0.5837037
9606.ENSP00000359221	0.5837294
9606.ENSP00000368767	0.5837551
9606.ENSP00000330918	0.5838322
9606.ENSP00000371940	0.5838407
9606.ENSP00000341178	0.584012
9606.ENSP00000421592	0.58402
9606.ENSP00000353654	0.58402056
9606.ENSP00000198536	0.5840291
9606.ENSP00000479166	0.58404624
9606.ENSP00000377948	0.58408046
9606.ENSP00000292907	0.58411473
9606.ENSP00000295770	0.58423454
9606.ENSP00000233735	0.58427
9606.ENSP00000420465	0.58429444
9606.ENSP00000338783	0.58439714
9606.ENSP00000373948	0.58443135
9606.ENSP00000229795	0.584457
9606.ENSP00000393097	0.58446
9606.ENSP00000219660	0.584534
9606.ENSP00000369564	0.5846
9606.ENSP00000201979	0.5846195
9606.ENSP00000254942	0.58465374
9606.ENSP00000359484	0.58470505
9606.ENSP00000361524	0.58470505
9606.ENSP00000348074	0.58471435
9606.ENSP00000297056	0.5847307
9606.ENSP00000373472	0.58474857
9606.ENSP00000219097	0.58484185
9606.ENSP00000232424	0.58496153
9606.ENSP00000361060	0.585047
9606.ENSP00000296632	0.5850556
9606.ENSP00000480291	0.58518
9606.ENSP00000335147	0.58527774
9606.ENSP00000223145	0.5852948
9606.ENSP00000302935	0.5853802
9606.ENSP00000383920	0.5854571
9606.ENSP00000260743	0.5855681
9606.ENSP00000352427	0.58557
9606.ENSP00000307786	0.5857171
9606.ENSP00000356723	0.5857218
9606.ENSP00000352522	0.5857474
9606.ENSP00000468782	0.5858925
9606.ENSP00000344299	0.58590955
9606.ENSP00000282397	0.5860375
9606.ENSP00000448598	0.58609724
9606.ENSP00000335636	0.58610576
9606.ENSP00000359319	0.58615
9606.ENSP00000379845	0.58619964
9606.ENSP00000223324	0.5862508
9606.ENSP00000315614	0.5862508
9606.ENSP00000258648	0.586302
9606.ENSP00000377015	0.58641285
9606.ENSP00000322276	0.58652353
9606.ENSP00000362139	0.58659184
9606.ENSP00000411012	0.5866174
9606.ENSP00000360483	0.5866941
9606.ENSP00000268802	0.58670264
9606.ENSP00000324729	0.58670264
9606.ENSP00000343535	0.5867197
9606.ENSP00000234071	0.5867902
9606.ENSP00000486540	0.58683896
9606.ENSP00000352835	0.58684033
9606.ENSP00000322801	0.58692
9606.ENSP00000351132	0.58706045
9606.ENSP00000342026	0.58718824
9606.ENSP00000352011	0.5873457
9606.ENSP00000209875	0.5874521
9606.ENSP00000347055	0.58746064
9606.ENSP00000164139	0.58746916
9606.ENSP00000497748	0.58746916
9606.ENSP00000215570	0.5875798
9606.ENSP00000479494	0.5876053
9606.ENSP00000258829	0.5876142
9606.ENSP00000349486	0.58764786
9606.ENSP00000376637	0.58767337
9606.ENSP00000369497	0.5876989
9606.ENSP00000463784	0.5877074
9606.ENSP00000432695	0.58774143
9606.ENSP00000234111	0.5877751
9606.ENSP00000441543	0.58777547
9606.ENSP00000383840	0.5878095
9606.ENSP00000322915	0.5879286
9606.ENSP00000285667	0.5879711
9606.ENSP00000313384	0.58805
9606.ENSP00000303515	0.5880561
9606.ENSP00000363041	0.5880646
9606.ENSP00000263851	0.58808166
9606.ENSP00000396755	0.58816665
9606.ENSP00000314733	0.58822614
9606.ENSP00000344424	0.58826864
9606.ENSP00000407323	0.5883281
9606.ENSP00000363745	0.58837914
9606.ENSP00000263088	0.5884301
9606.ENSP00000246747	0.58843863
9606.ENSP00000220003	0.5884641
9606.ENSP00000403151	0.5884726
9606.ENSP00000384869	0.5886935
9606.ENSP00000335193	0.58870196
9606.ENSP00000300258	0.5888973
9606.ENSP00000359215	0.58896
9606.ENSP00000266673	0.5889907
9606.ENSP00000251166	0.58909255
9606.ENSP00000266646	0.58923936
9606.ENSP00000480750	0.58928365
9606.ENSP00000296509	0.58932394
9606.ENSP00000344937	0.58939797
9606.ENSP00000324534	0.58948
9606.ENSP00000261879	0.5894998
9606.ENSP00000380948	0.5895415
9606.ENSP00000419101	0.5895507
9606.ENSP00000437402	0.58956766
9606.ENSP00000386292	0.5895761
9606.ENSP00000425031	0.5895846
9606.ENSP00000392511	0.58966094
9606.ENSP00000329295	0.5897287
9606.ENSP00000451419	0.5897627
9606.ENSP00000320430	0.58980364
9606.ENSP00000360676	0.5899746
9606.ENSP00000261416	0.58998305
9606.ENSP00000257776	0.5900254
9606.ENSP00000455791	0.59004545
9606.ENSP00000231134	0.59005934
9606.ENSP00000310596	0.59005934
9606.ENSP00000364289	0.5900678
9606.ENSP00000240587	0.59014404
9606.ENSP00000316491	0.59015
9606.ENSP00000248139	0.59015256
9606.ENSP00000354583	0.59017795
9606.ENSP00000295131	0.59018
9606.ENSP00000261835	0.59023726
9606.ENSP00000258105	0.59032196
9606.ENSP00000345024	0.59037274
9606.ENSP00000220429	0.59043205
9606.ENSP00000259254	0.5904659
9606.ENSP00000288087	0.59047437
9606.ENSP00000320957	0.59049
9606.ENSP00000361952	0.59054214
9606.ENSP00000363899	0.5905675
9606.ENSP00000370984	0.5906014
9606.ENSP00000383516	0.59063
9606.ENSP00000386170	0.59079236
9606.ENSP00000255226	0.5909061
9606.ENSP00000376293	0.5909991
9606.ENSP00000302327	0.59104145
9606.ENSP00000448680	0.5911768
9606.ENSP00000221419	0.5911853
9606.ENSP00000054666	0.59122753
9606.ENSP00000279101	0.591236
9606.ENSP00000320219	0.59130365
9606.ENSP00000327533	0.5913375
9606.ENSP00000430919	0.59138
9606.ENSP00000310260	0.5914643
9606.ENSP00000310551	0.59152347
9606.ENSP00000416250	0.59162486
9606.ENSP00000302046	0.5916671
9606.ENSP00000295709	0.5917009
9606.ENSP00000420927	0.5917263
9606.ENSP00000493034	0.59186
9606.ENSP00000417085	0.591872
9606.ENSP00000361160	0.59187835
9606.ENSP00000215565	0.5918868
9606.ENSP00000244930	0.5918953
9606.ENSP00000388207	0.591982
9606.ENSP00000264705	0.5919966
9606.ENSP00000409231	0.5919966
9606.ENSP00000323549	0.59202
9606.ENSP00000484824	0.59202194
9606.ENSP00000426632	0.59212327
9606.ENSP00000350415	0.59213173
9606.ENSP00000298510	0.5921402
9606.ENSP00000269740	0.59230906
9606.ENSP00000338127	0.5923344
9606.ENSP00000349052	0.59240186
9606.ENSP00000307854	0.59241873
9606.ENSP00000451261	0.5924694
9606.ENSP00000418944	0.59261286
9606.ENSP00000452398	0.59263
9606.ENSP00000252971	0.59268034
9606.ENSP00000475727	0.5927816
9606.ENSP00000438349	0.5928575
9606.ENSP00000341032	0.5928912
9606.ENSP00000454973	0.5929418
9606.ENSP00000346139	0.5929671
9606.ENSP00000479580	0.59297556
9606.ENSP00000420091	0.5930177
9606.ENSP00000366032	0.59308517
9606.ENSP00000305877	0.5931422
9606.ENSP00000490577	0.59316
9606.ENSP00000352111	0.59322
9606.ENSP00000420213	0.59322846
9606.ENSP00000380901	0.59328747
9606.ENSP00000332389	0.59330434
9606.ENSP00000341662	0.5935149
9606.ENSP00000238738	0.5935234
9606.ENSP00000431010	0.5935992
9606.ENSP00000497896	0.5936245
9606.ENSP00000450742	0.5936918
9606.ENSP00000357425	0.59377605
9606.ENSP00000381499	0.5938753
9606.ENSP00000363398	0.59390235
9606.ENSP00000363533	0.5939613
9606.ENSP00000222382	0.5939781
9606.ENSP00000380174	0.59403706
9606.ENSP00000307164	0.59435
9606.ENSP00000262041	0.59449136
9606.ENSP00000385995	0.59454185
9606.ENSP00000349351	0.59457546
9606.ENSP00000259938	0.59461
9606.ENSP00000231512	0.59464276
9606.ENSP00000375622	0.5946546
9606.ENSP00000349087	0.594668
9606.ENSP00000002125	0.5946848
9606.ENSP00000411439	0.5947352
9606.ENSP00000269097	0.5948025
9606.ENSP00000373340	0.59490335
9606.ENSP00000311862	0.59498
9606.ENSP00000361866	0.59505886
9606.ENSP00000283109	0.59510505
9606.ENSP00000329584	0.5951051
9606.ENSP00000387159	0.59511346
9606.ENSP00000418070	0.59518063
9606.ENSP00000368612	0.595273
9606.ENSP00000225430	0.5952898
9606.ENSP00000384371	0.5952898
9606.ENSP00000265843	0.59530663
9606.ENSP00000412894	0.5954914
9606.ENSP00000323354	0.59561
9606.ENSP00000480439	0.5956257
9606.ENSP00000406970	0.59568447
9606.ENSP00000421280	0.5957684
9606.ENSP00000407112	0.59580195
9606.ENSP00000420237	0.5958371
9606.ENSP00000360170	0.5958691
9606.ENSP00000326445	0.595905
9606.ENSP00000313603	0.59599495
9606.ENSP00000370508	0.59601176
9606.ENSP00000164305	0.5960369
9606.ENSP00000319281	0.59626335
9606.ENSP00000298892	0.5963053
9606.ENSP00000295050	0.59633046
9606.ENSP00000341361	0.59633046
9606.ENSP00000306117	0.5963472
9606.ENSP00000259607	0.5963625
9606.ENSP00000499786	0.59636396
9606.ENSP00000483872	0.5963808
9606.ENSP00000220507	0.5964227
9606.ENSP00000226105	0.5964311
9606.ENSP00000262039	0.5964394
9606.ENSP00000415682	0.5964646
9606.ENSP00000294360	0.596473
9606.ENSP00000252797	0.596649
9606.ENSP00000287916	0.596649
9606.ENSP00000311336	0.5966909
9606.ENSP00000335203	0.5966909
9606.ENSP00000433528	0.59669924
9606.ENSP00000374484	0.59677464
9606.ENSP00000425048	0.59677464
9606.ENSP00000040584	0.59685004
9606.ENSP00000342609	0.59689194
9606.ENSP00000329943	0.59704626
9606.ENSP00000280527	0.5971432
9606.ENSP00000282296	0.5972186
9606.ENSP00000447651	0.59723526
9606.ENSP00000380793	0.597319
9606.ENSP00000463151	0.5974338
9606.ENSP00000479636	0.5975366
9606.ENSP00000317224	0.5975617
9606.ENSP00000421294	0.5975617
9606.ENSP00000428756	0.597637
9606.ENSP00000370896	0.59768724
9606.ENSP00000267853	0.5977123
9606.ENSP00000243578	0.59784174
9606.ENSP00000358831	0.5979214
9606.ENSP00000253408	0.5980886
9606.ENSP00000351250	0.5981304
9606.ENSP00000328203	0.5981806
9606.ENSP00000367806	0.59818894
9606.ENSP00000369592	0.59823906
9606.ENSP00000386134	0.5982976
9606.ENSP00000398778	0.5983895
9606.ENSP00000332118	0.59842294
9606.ENSP00000356468	0.5984731
9606.ENSP00000349971	0.59848064
9606.ENSP00000437849	0.5985232
9606.ENSP00000401678	0.59872365
9606.ENSP00000385780	0.5987821
9606.ENSP00000003100	0.5988155
9606.ENSP00000379682	0.5988155
9606.ENSP00000370962	0.59882385
9606.ENSP00000458986	0.59890735
9606.ENSP00000269601	0.5989741
9606.ENSP00000362170	0.5990492
9606.ENSP00000370936	0.5992829
9606.ENSP00000442060	0.59929127
9606.ENSP00000366109	0.5993496
9606.ENSP00000388566	0.599383
9606.ENSP00000258484	0.59939134
9606.ENSP00000220676	0.5994247
9606.ENSP00000384604	0.5995248
9606.ENSP00000341013	0.5995665
9606.ENSP00000467600	0.59959984
9606.ENSP00000369643	0.5996351
9606.ENSP00000360638	0.59964156
9606.ENSP00000361245	0.5996832
9606.ENSP00000476145	0.59970826
9606.ENSP00000367911	0.5997333
9606.ENSP00000379888	0.5997833
9606.ENSP00000440273	0.59981155
9606.ENSP00000394757	0.59984165
9606.ENSP00000326170	0.59989166
9606.ENSP00000320359	0.59991664
9606.ENSP00000344285	0.59995
9606.ENSP00000498510	0.5999726
9606.ENSP00000414321	0.6000583
9606.ENSP00000417711	0.6000915
9606.ENSP00000333212	0.60017496
9606.ENSP00000372924	0.60026664
9606.ENSP00000481029	0.6002749
9606.ENSP00000318351	0.60036653
9606.ENSP00000262160	0.6004831
9606.ENSP00000364859	0.6005167
9606.ENSP00000387292	0.600608
9606.ENSP00000482826	0.6007662
9606.ENSP00000397843	0.60079116
9606.ENSP00000386453	0.60084105
9606.ENSP00000312624	0.6008542
9606.ENSP00000441197	0.6010158
9606.ENSP00000430344	0.60109067
9606.ENSP00000267884	0.6011073
9606.ENSP00000310255	0.6011323
9606.ENSP00000338624	0.6011489
9606.ENSP00000480941	0.60116553
9606.ENSP00000324511	0.6011753
9606.ENSP00000398560	0.60122377
9606.ENSP00000344220	0.60123205
9606.ENSP00000367872	0.6012653
9606.ENSP00000416050	0.6012903
9606.ENSP00000265960	0.6012986
9606.ENSP00000438875	0.60131526
9606.ENSP00000501146	0.60133
9606.ENSP00000346829	0.6013485
9606.ENSP00000350928	0.60145646
9606.ENSP00000371535	0.601548
9606.ENSP00000454268	0.60158
9606.ENSP00000436049	0.60158956
9606.ENSP00000334665	0.6016062
9606.ENSP00000258198	0.6016311
9606.ENSP00000264982	0.601681
9606.ENSP00000396467	0.601681
9606.ENSP00000392043	0.60171425
9606.ENSP00000386894	0.6017308
9606.ENSP00000334008	0.60173917
9606.ENSP00000362133	0.6018388
9606.ENSP00000433816	0.60191
9606.ENSP00000313875	0.6019219
9606.ENSP00000300850	0.6019551
9606.ENSP00000376572	0.6019884
9606.ENSP00000375849	0.60201
9606.ENSP00000381098	0.6020216
9606.ENSP00000361057	0.6020963
9606.ENSP00000263346	0.60211295
9606.ENSP00000281589	0.6022873
9606.ENSP00000400882	0.6023371
9606.ENSP00000265162	0.60235375
9606.ENSP00000377369	0.60242
9606.ENSP00000339912	0.6025719
9606.ENSP00000390932	0.6025778
9606.ENSP00000214869	0.6025944
9606.ENSP00000386248	0.6025944
9606.ENSP00000432172	0.6026027
9606.ENSP00000216294	0.6026193
9606.ENSP00000262215	0.6026442
9606.ENSP00000258034	0.60271
9606.ENSP00000420658	0.60271883
9606.ENSP00000380027	0.6027686
9606.ENSP00000349860	0.6028267
9606.ENSP00000354927	0.60299253
9606.ENSP00000360317	0.6030309
9606.ENSP00000221972	0.6031086
9606.ENSP00000303915	0.6032247
9606.ENSP00000357591	0.60329926
9606.ENSP00000265728	0.6034484
9606.ENSP00000418572	0.6035313
9606.ENSP00000358407	0.60354
9606.ENSP00000301146	0.60363066
9606.ENSP00000348069	0.6036638
9606.ENSP00000365220	0.60373837
9606.ENSP00000321711	0.60374665
9606.ENSP00000339238	0.60376006
9606.ENSP00000378289	0.60389566
9606.ENSP00000358316	0.60392237
9606.ENSP00000325074	0.60398674
9606.ENSP00000338258	0.603995
9606.ENSP00000344040	0.60404
9606.ENSP00000360687	0.60408485
9606.ENSP00000344907	0.6040944
9606.ENSP00000415078	0.60412747
9606.ENSP00000386520	0.6041854
9606.ENSP00000375777	0.6042764
9606.ENSP00000346931	0.6043095
9606.ENSP00000476100	0.604384
9606.ENSP00000328768	0.60442
9606.ENSP00000379174	0.60445017
9606.ENSP00000337998	0.6045742
9606.ENSP00000452521	0.60466516
9606.ENSP00000369530	0.6046896
9606.ENSP00000341785	0.6046983
9606.ENSP00000357682	0.6047231
9606.ENSP00000263754	0.6047561
9606.ENSP00000420860	0.604781
9606.ENSP00000223528	0.6047975
9606.ENSP00000367013	0.60483056
9606.ENSP00000225737	0.60483885
9606.ENSP00000428220	0.6048469
9606.ENSP00000356541	0.6048636
9606.ENSP00000429690	0.6049876
9606.ENSP00000461425	0.60498816
9606.ENSP00000426654	0.60499585
9606.ENSP00000328182	0.6050289
9606.ENSP00000493319	0.60511446
9606.ENSP00000225665	0.60517764
9606.ENSP00000345341	0.60522723
9606.ENSP00000482374	0.6052835
9606.ENSP00000330199	0.60528505
9606.ENSP00000286692	0.60529333
9606.ENSP00000376317	0.605475
9606.ENSP00000371180	0.6054998
9606.ENSP00000279873	0.60556585
9606.ENSP00000356591	0.60556585
9606.ENSP00000309338	0.6056649
9606.ENSP00000297109	0.6056732
9606.ENSP00000235345	0.6058878
9606.ENSP00000363257	0.6059043
9606.ENSP00000451206	0.6059455
9606.ENSP00000417569	0.6061
9606.ENSP00000501085	0.60611
9606.ENSP00000216468	0.60623425
9606.ENSP00000360217	0.6063
9606.ENSP00000308496	0.6063085
9606.ENSP00000356107	0.6063827
9606.ENSP00000278282	0.60644
9606.ENSP00000325954	0.60651463
9606.ENSP00000245539	0.60659707
9606.ENSP00000336721	0.6067207
9606.ENSP00000424827	0.6069349
9606.ENSP00000205948	0.60694
9606.ENSP00000384564	0.6069926
9606.ENSP00000328998	0.6070008
9606.ENSP00000254654	0.6071573
9606.ENSP00000447109	0.6071631
9606.ENSP00000345808	0.607215
9606.ENSP00000443985	0.6073302
9606.ENSP00000361010	0.6073796
9606.ENSP00000295888	0.6074619
9606.ENSP00000265316	0.60751957
9606.ENSP00000222256	0.60754424
9606.ENSP00000442573	0.6075854
9606.ENSP00000385848	0.6076101
9606.ENSP00000355090	0.607643
9606.ENSP00000339161	0.6076759
9606.ENSP00000318298	0.60781574
9606.ENSP00000322457	0.60782397
9606.ENSP00000398882	0.6079227
9606.ENSP00000317289	0.6079638
9606.ENSP00000383820	0.607972
9606.ENSP00000301962	0.6080378
9606.ENSP00000420588	0.60813653
9606.ENSP00000355924	0.6081529
9606.ENSP00000375430	0.6081674
9606.ENSP00000255192	0.6082598
9606.ENSP00000307078	0.6082845
9606.ENSP00000359216	0.6082927
9606.ENSP00000333664	0.60830915
9606.ENSP00000360216	0.60835
9606.ENSP00000215832	0.6085557
9606.ENSP00000404911	0.6086378
9606.ENSP00000269397	0.6086625
9606.ENSP00000478887	0.6086707
9606.ENSP00000263563	0.6088509
9606.ENSP00000481581	0.6088596
9606.ENSP00000495424	0.6088799
9606.ENSP00000243253	0.6088842
9606.ENSP00000261881	0.60890067
9606.ENSP00000364864	0.60899097
9606.ENSP00000460437	0.60909766
9606.ENSP00000432104	0.60912234
9606.ENSP00000263062	0.6091305
9606.ENSP00000466047	0.6091305
9606.ENSP00000315477	0.6092619
9606.ENSP00000467201	0.60931563
9606.ENSP00000339754	0.6095408
9606.ENSP00000263433	0.60964745
9606.ENSP00000392411	0.60966164
9606.ENSP00000234195	0.60968024
9606.ENSP00000472409	0.6097
9606.ENSP00000392782	0.60973763
9606.ENSP00000391723	0.60976225
9606.ENSP00000379472	0.60990065
9606.ENSP00000495965	0.60990703
9606.ENSP00000375863	0.6099426
9606.ENSP00000222033	0.60997
9606.ENSP00000264344	0.61
9606.ENSP00000382518	0.6100328
9606.ENSP00000297130	0.6101885
9606.ENSP00000443988	0.6101885
9606.ENSP00000367177	0.6102458
9606.ENSP00000385312	0.61028534
9606.ENSP00000501093	0.61034256
9606.ENSP00000262126	0.6103851
9606.ENSP00000325425	0.6103933
9606.ENSP00000391739	0.61045885
9606.ENSP00000358464	0.610467
9606.ENSP00000351614	0.6105653
9606.ENSP00000298786	0.6105817
9606.ENSP00000492416	0.6106472
9606.ENSP00000406665	0.6107618
9606.ENSP00000263440	0.6107782
9606.ENSP00000291547	0.610901
9606.ENSP00000315417	0.610901
9606.ENSP00000364150	0.6110101
9606.ENSP00000337451	0.61105645
9606.ENSP00000245957	0.61107284
9606.ENSP00000393316	0.61107284
9606.ENSP00000261655	0.611171
9606.ENSP00000321475	0.6111882
9606.ENSP00000228945	0.6111894
9606.ENSP00000311005	0.61128557
9606.ENSP00000301873	0.61131823
9606.ENSP00000386190	0.61142457
9606.ENSP00000360195	0.6114299
9606.ENSP00000379658	0.61150634
9606.ENSP00000373328	0.611539
9606.ENSP00000278823	0.6115881
9606.ENSP00000312250	0.61160445
9606.ENSP00000372955	0.6116208
9606.ENSP00000342512	0.6116372
9606.ENSP00000209718	0.6117189
9606.ENSP00000374152	0.6117434
9606.ENSP00000415464	0.61176795
9606.ENSP00000296137	0.6117761
9606.ENSP00000254854	0.61180234
9606.ENSP00000479153	0.6118905
9606.ENSP00000501053	0.6119722
9606.ENSP00000225387	0.61198854
9606.ENSP00000399851	0.61201304
9606.ENSP00000384949	0.61202425
9606.ENSP00000479656	0.61203
9606.ENSP00000478589	0.6121356
9606.ENSP00000372160	0.61216825
9606.ENSP00000305919	0.61224854
9606.ENSP00000484852	0.61247045
9606.ENSP00000365172	0.61255205
9606.ENSP00000359699	0.61265
9606.ENSP00000359240	0.6126663
9606.ENSP00000265462	0.6126745
9606.ENSP00000331845	0.612699
9606.ENSP00000470746	0.61279684
9606.ENSP00000395835	0.61283976
9606.ENSP00000348054	0.61287844
9606.ENSP00000263681	0.61296004
9606.ENSP00000311429	0.6129682
9606.ENSP00000337598	0.6129682
9606.ENSP00000330389	0.6130334
9606.ENSP00000354623	0.61313134
9606.ENSP00000285013	0.61317205
9606.ENSP00000219476	0.61319655
9606.ENSP00000326227	0.613221
9606.ENSP00000265825	0.6132373
9606.ENSP00000426070	0.61324
9606.ENSP00000382953	0.61325264
9606.ENSP00000311648	0.6133759
9606.ENSP00000296142	0.6133792
9606.ENSP00000327801	0.6134248
9606.ENSP00000389787	0.6134819
9606.ENSP00000482609	0.6134819
9606.ENSP00000353791	0.61356336
9606.ENSP00000375978	0.61356336
9606.ENSP00000322170	0.61360526
9606.ENSP00000369192	0.61361223
9606.ENSP00000397181	0.6136788
9606.ENSP00000353920	0.6136937
9606.ENSP00000445162	0.6137019
9606.ENSP00000339186	0.61371815
9606.ENSP00000369320	0.61374444
9606.ENSP00000441949	0.61375076
9606.ENSP00000363314	0.613767
9606.ENSP00000269081	0.61383116
9606.ENSP00000347046	0.6139544
9606.ENSP00000220853	0.6139707
9606.ENSP00000460547	0.6139707
9606.ENSP00000219905	0.6140521
9606.ENSP00000495795	0.6142475
9606.ENSP00000006526	0.6142963
9606.ENSP00000445001	0.6143533
9606.ENSP00000362948	0.61438584
9606.ENSP00000306245	0.61442196
9606.ENSP00000325822	0.61461
9606.ENSP00000355632	0.61463
9606.ENSP00000265922	0.61464626
9606.ENSP00000493307	0.61473
9606.ENSP00000359892	0.6147357
9606.ENSP00000245787	0.6148089
9606.ENSP00000359131	0.6148252
9606.ENSP00000394546	0.61509347
9606.ENSP00000441365	0.61511785
9606.ENSP00000354163	0.6151748
9606.ENSP00000478637	0.61523193
9606.ENSP00000256953	0.6152398
9606.ENSP00000359114	0.61532104
9606.ENSP00000410584	0.61532104
9606.ENSP00000380365	0.6153354
9606.ENSP00000438205	0.6153454
9606.ENSP00000360998	0.6153535
9606.ENSP00000371233	0.6153891
9606.ENSP00000367049	0.61545104
9606.ENSP00000376184	0.6155242
9606.ENSP00000420174	0.6155973
9606.ENSP00000245620	0.6156315
9606.ENSP00000300692	0.61571664
9606.ENSP00000355319	0.61578405
9606.ENSP00000431548	0.6158084
9606.ENSP00000334910	0.615849
9606.ENSP00000294600	0.61586
9606.ENSP00000261590	0.6159789
9606.ENSP00000331411	0.615987
9606.ENSP00000351642	0.6159951
9606.ENSP00000355751	0.6160682
9606.ENSP00000431603	0.6160763
9606.ENSP00000321326	0.6160782
9606.ENSP00000252939	0.61609
9606.ENSP00000401513	0.6161264
9606.ENSP00000359474	0.61625
9606.ENSP00000396445	0.6162548
9606.ENSP00000298545	0.6163684
9606.ENSP00000216500	0.6163846
9606.ENSP00000299340	0.61646575
9606.ENSP00000371577	0.61647385
9606.ENSP00000362680	0.6165144
9606.ENSP00000356135	0.61657923
9606.ENSP00000365725	0.6165874
9606.ENSP00000295057	0.61666846
9606.ENSP00000364898	0.6166928
9606.ENSP00000363360	0.616709
9606.ENSP00000371003	0.6167414
9606.ENSP00000353343	0.61677
9606.ENSP00000300571	0.61689544
9606.ENSP00000223210	0.61693597
9606.ENSP00000419970	0.6169441
9606.ENSP00000355512	0.6169522
9606.ENSP00000361597	0.6169684
9606.ENSP00000287152	0.61700267
9606.ENSP00000403925	0.61701703
9606.ENSP00000369176	0.61710614
9606.ENSP00000313007	0.61713856
9606.ENSP00000321221	0.617171
9606.ENSP00000302801	0.6171791
9606.ENSP00000280734	0.6172277
9606.ENSP00000295878	0.6173168
9606.ENSP00000303942	0.61739814
9606.ENSP00000401770	0.61743826
9606.ENSP00000375248	0.61746
9606.ENSP00000424198	0.61748683
9606.ENSP00000386880	0.61762446
9606.ENSP00000253048	0.6176407
9606.ENSP00000489829	0.6177216
9606.ENSP00000376142	0.61780256
9606.ENSP00000384048	0.61781067
9606.ENSP00000270800	0.61790776
9606.ENSP00000337500	0.61799675
9606.ENSP00000216027	0.61808574
9606.ENSP00000361596	0.6181262
9606.ENSP00000321544	0.6181505
9606.ENSP00000347834	0.6182799
9606.ENSP00000318085	0.61836076
9606.ENSP00000343158	0.6183769
9606.ENSP00000335605	0.61839306
9606.ENSP00000353854	0.6184416
9606.ENSP00000225983	0.6184497
9606.ENSP00000185150	0.61846584
9606.ENSP00000401888	0.6185548
9606.ENSP00000298223	0.6185709
9606.ENSP00000228434	0.61859137
9606.ENSP00000335025	0.61861
9606.ENSP00000344430	0.6186481
9606.ENSP00000258301	0.618676
9606.ENSP00000325376	0.6187649
9606.ENSP00000265271	0.61886185
9606.ENSP00000331087	0.61904764
9606.ENSP00000397178	0.619185
9606.ENSP00000366694	0.61934644
9606.ENSP00000355187	0.6193626
9606.ENSP00000451129	0.61937064
9606.ENSP00000357255	0.6193868
9606.ENSP00000361949	0.6194191
9606.ENSP00000352408	0.61945945
9606.ENSP00000386895	0.61950785
9606.ENSP00000370288	0.61964506
9606.ENSP00000246229	0.6196531
9606.ENSP00000351832	0.6196531
9606.ENSP00000358310	0.6196854
9606.ENSP00000435096	0.6197661
9606.ENSP00000451318	0.61982
9606.ENSP00000461785	0.6198387
9606.ENSP00000369440	0.6198548
9606.ENSP00000290015	0.6199058
9606.ENSP00000355492	0.6200554
9606.ENSP00000267845	0.6200726
9606.ENSP00000373354	0.62014514
9606.ENSP00000359782	0.6201606
9606.ENSP00000258962	0.62019354
9606.ENSP00000296525	0.6202302
9606.ENSP00000460871	0.62032247
9606.ENSP00000322181	0.6203548
9606.ENSP00000338627	0.620395
